Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
"03/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""4:30:00"",""SANTA MONICA POPULAR E8"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",19,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"03/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""1:50:00"",""SINDICAL E12"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",16,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"03/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""2:50:00"",""EL POBLADO II E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",19,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"03/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""1:40:00"",""EL VERGEL E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",26,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"03/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""5:45:00"",""EL CALVARIO E3"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",40,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"03/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""7:45:00"",""JOSE M. MARROQUIN II E14"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",38,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"04/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""18:00:00"",""LOS CHORROS E18"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""CONDUCTOR VEHICULO"",28,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"04/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""20:45:00"",""ALTO NAPOLES E18"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",22,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"05/07/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""20:00:00"",""EL MORTIÑAL E19"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"05/07/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""11:30:00"",""LOS COMUNEROS I E15"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",15,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"05/07/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""19:40:00"",""LAS ORQUIDEAS E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",27,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"06/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""20:45:00"",""LOURDES E18"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO VEHICULO"",""A PIE"",24,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"06/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""20:40:00"",""REPUBLICA ISRAEL E16"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",34,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"06/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""5:18:00"",""EDUARDO SANTOS E12"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",19,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"07/07/2017,""VALLE"",""CALI (CT)"",""Viernes"",""19:30:00"",""OMAR TORRIJOS E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",19,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"07/07/2017,""VALLE"",""CALI (CT)"",""Viernes"",""22:00:00"",""CHARCO AZUL E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",22,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"07/07/2017,""VALLE"",""CALI (CT)"",""Viernes"",""22:50:00"",""VILLANUEVA E12"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",27,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""COMERCIANTE"",""-"",""SECUNDARIA"",76001000,1"
"07/07/2017,""VALLE"",""CALI (CT)"",""Viernes"",""22:10:00"",""PUERTO MALLARINO E7"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",19,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"07/07/2017,""VALLE"",""CALI (CT)"",""Viernes"",""0:10:00"",""PAR. MONACO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""CONDUCTOR TAXI"",66,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"07/07/2017,""VALLE"",""CALI (CT)"",""Viernes"",""17:10:00"",""VILLA BLANCA E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"08/07/2017,""VALLE"",""CALI (CT)"",""Sábado"",""20:40:00"",""UNION DE VIVIENDA POPULAR E16"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"08/07/2017,""VALLE"",""CALI (CT)"",""Sábado"",""15:20:00"",""LOS CHORROS E18"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",16,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"08/07/2017,""VALLE"",""CALI (CT)"",""Sábado"",""2:55:00"",""LOS ROBLES E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",42,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"09/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""19:40:00"",""PUERTO NUEVO E7"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",15,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"09/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""18:20:00"",""OMAR TORRIJOS E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""CONDUCTOR TAXI"",34,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"09/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""11:35:00"",""CGTO MONTEBELLO E1"",""RURAL"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",23,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"10/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""20:30:00"",""MOJICA E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"10/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""23:30:00"",""LAS ORQUIDEAS E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",35,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"10/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""22:20:00"",""LA INDEPENDENCIA E11"",""URBANA"",""CONJUNTO RESIDENCIAL"",""CONTUNDENTES"",""A PIE"",""A PIE"",23,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"11/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""21:00:00"",""JOSE M. MARROQUIN II E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",22,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""SECUNDARIA"",76001000,1"
"11/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""17:00:00"",""LOS COMUNEROS I E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"11/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""20:50:00"",""EL CALVARIO E3"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",35,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"12/07/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""22:40:00"",""VALLADO E15"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",30,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"12/07/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""6:55:00"",""URB. SANTA ELENA E18"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",27,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"13/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""12:30:00"",""EL RETIRO E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",29,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"13/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""21:50:00"",""INV. PLAYA BAJA E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",14,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""PRIMARIA"",76001000,1"
"13/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""11:20:00"",""EL RETIRO E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",23,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"13/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""16:50:00"",""ALAMEDA E9"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",7,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""PRIMARIA"",76001000,1"
"13/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""16:50:00"",""ALAMEDA E9"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",9,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""PRIMARIA"",76001000,1"
"13/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""16:50:00"",""ALAMEDA E9"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",24,""FEMENINO"",""SOLTERO"",""COLOMBIA"",""AMA DE CASA"",""-"",""SECUNDARIA"",76001000,1"
"13/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""19:05:00"",""SECTOR ALTO LOS CHORROS E18"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""CONDUCTOR MOTOCICLETA"",19,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"13/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""19:07:00"",""SANTA FE E8"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO VEHICULO"",""A PIE"",37,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"14/07/2017,""VALLE"",""CALI (CT)"",""Viernes"",""18:30:00"",""ATANASIO GIRARDOT E8"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"14/07/2017,""VALLE"",""CALI (CT)"",""Viernes"",""22:50:00"",""PETECUY II E6"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"15/07/2017,""VALLE"",""CALI (CT)"",""Sábado"",""19:50:00"",""MARROQUIN III E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",18,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"15/07/2017,""VALLE"",""CALI (CT)"",""Sábado"",""19:05:00"",""LEON XIII E11"",""URBANA"",""PELUQUERIA Y SIMILARES"",""ARMA DE FUEGO"",""BICICLETA"",""A PIE"",25,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""TECNICO EMPRESARIAL"",""TECNICO"",76001000,1"
"15/07/2017,""VALLE"",""CALI (CT)"",""Sábado"",""12:27:00"",""CALIMIO DESEPAZ E21"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",32,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""21:00:00"",""CHARCO AZUL E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",19,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""21:30:00"",""YIRA CASTRO E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",15,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""PRIMARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""20:40:00"",""VILLA DEL LAGO E13"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""0:50:00"",""LOS COMUNEROS I E15"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",23,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""2:15:00"",""ALTO JORDAN E18"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",24,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""2:45:00"",""MARIANO RAMOS E16"",""URBANA"",""INTERIOR VEHICULO PARTICULAR"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""PASAJERO VEHICULO"",19,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""2:45:00"",""MARIANO RAMOS E16"",""URBANA"",""INTERIOR VEHICULO PARTICULAR"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""PASAJERO VEHICULO"",22,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""3:58:00"",""ALTO JORDAN E18"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""4:04:00"",""CGTO NAVARRO E21"",""RURAL"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",29,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"16/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""1:01:00"",""BOSQUES DEL LIMONAR E17"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"17/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""23:30:00"",""REPUBLICA ISRAEL E16"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",16,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
"17/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""19:50:00"",""LAS ORQUIDEAS E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",17,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"17/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""23:45:00"",""MARROQUIN I E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",38,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"17/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""14:05:00"",""PETECUY I E6"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""BICICLETA"",22,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"17/07/2017,""VALLE"",""CALI (CT)"",""Lunes"",""12:52:00"",""SAN JUDAS TADEO II E10"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",66,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"18/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""5:00:00"",""BELLAVISTA E19"",""URBANA"",""DENTRO DE LA VIVIENDA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",61,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"18/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""23:40:00"",""BELALCAZAR E9"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",25,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""ANALFABETA"",76001000,1"
"18/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""14:15:00"",""BELALCAZAR E9"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""PASAJERO MOTOCICLETA"",""A PIE"",44,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"18/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""20:36:00"",""ALIRIO MORA BELTRAN E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"18/07/2017,""VALLE"",""CALI (CT)"",""Martes"",""18:46:00"",""POLVORINES E18"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",27,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"19/07/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""20:50:00"",""ALFONSO B. ARAGON E14"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",35,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""PRIMARIA"",76001000,1"
"19/07/2017,""VALLE"",""CALI (CT)"",""Miércoles"",""20:35:00"",""LEON XIII E11"",""URBANA"",""FRENTE A RESIDENCIAS - VIA PUBLICA"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",24,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"20/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""12:36:00"",""LLERAS CAMARGO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",14,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"20/07/2017,""VALLE"",""CALI (CT)"",""Jueves"",""16:08:00"",""LA HACIENDA E17"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",46,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""PRIMARIA"",76001000,1"
"21/07/2017,""VALLE"",""CALI (CT)"",""Viernes"",""4:10:00"",""ALFONSO LOPEZ I E7"",""URBANA"",""VIAS PUBLICAS"",""ARMA BLANCA / CORTOPUNZANTE"",""A PIE"",""A PIE"",35,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""DESEMPLEADO"",""-"",""SECUNDARIA"",76001000,1"
"22/07/2017,""VALLE"",""CALI (CT)"",""Sábado"",""13:14:00"",""BRISAS DE MAYO E20"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"23/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""21:00:00"",""UNION DE VIVIENDA POPULAR E16"",""URBANA"",""BILLARES"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",36,""MASCULINO"",""UNION LIBRE"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"23/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""17:30:00"",""PRIMAVERA E11"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",21,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"23/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""19:50:00"",""ANTONIO NARIÑO E16"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",41,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""-"",""SECUNDARIA"",76001000,1"
"23/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""20:15:00"",""CANEY E17"",""URBANA"",""DENTRO DE LA VIVIENDA"",""CONTUNDENTES"",""A PIE"",""A PIE"",53,""FEMENINO"",""SEPARADO"",""COLOMBIA"",""EMPLEADO PARTICULAR"",""TECNICO EMPRESARIAL"",""TECNICO"",76001000,1"
"23/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""15:10:00"",""SAN JUDAS TADEO I E10"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",20,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""INDEPENDIENTE"",""-"",""PRIMARIA"",76001000,1"
"23/07/2017,""VALLE"",""CALI (CT)"",""Domingo"",""21:29:00"",""URBANIZACION CALIMIO E6"",""URBANA"",""VIAS PUBLICAS"",""ARMA DE FUEGO"",""A PIE"",""A PIE"",15,""MASCULINO"",""SOLTERO"",""COLOMBIA"",""ESTUDIANTE"",""-"",""SECUNDARIA"",76001000,1"
